employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
53355,1,11,1,0,1,1,33,4,8,0,0,56,0
44626,9,2,2,1,1,3,30,4,2,0,0,84,0
76166,1,15,1,1,0,1,34,5,9,0,0,51,0
45293,3,2,2,1,0,1,44,3,16,0,0,68,0
54826,1,2,2,1,1,1,42,5,6,1,0,50,0
66039,2,28,1,1,0,1,26,3,3,0,1,74,1
17119,1,24,1,1,1,1,39,1,12,0,0,48,0
13016,2,19,1,0,0,1,42,4,11,0,0,61,0
69168,3,30,2,1,1,1,40,5,5,1,0,67,0
73609,2,15,2,1,0,1,34,5,8,1,0,55,0
42267,1,32,1,1,0,1,33,4,2,0,0,51,0
59228,1,26,1,1,1,1,41,2,3,0,0,50,0
3657,1,2,1,1,1,1,31,3,6,1,1,96,1
14808,1,1,1,1,1,4,28,3,6,0,0,50,0
6162,2,22,1,0,1,1,34,3,5,1,1,62,1
5076,3,10,2,0,1,1,30,4,2,0,0,65,0
50280,1,2,2,1,2,1,40,5,5,1,0,50,0
35648,1,5,1,0,0,1,30,3,5,0,0,49,0
65573,4,27,1,0,1,1,28,3,2,1,0,80,1
58244,3,15,1,1,1,1,33,4,5,1,0,70,0
43362,2,4,1,1,1,1,26,5,3,0,0,54,0
835,5,31,1,0,1,1,29,1,2,0,0,82,0
42275,4,16,1,1,1,3,24,0,1,0,0,82,0
59749,1,9,0,0,0,1,28,0,1,0,0,51,0
1738,5,11,2,1,0,1,34,4,7,0,0,82,0
17743,5,7,2,1,1,2,33,3,3,1,0,83,0
58681,6,2,1,1,0,2,60,4,9,0,0,70,1
21922,7,17,1,1,0,1,27,0,1,0,0,49,0
26643,2,12,1,0,0,1,28,0,1,1,0,59,0
39811,2,22,1,1,1,1,43,4,4,1,0,60,0
66249,1,2,2,0,1,1,34,2,10,0,0,54,0
12091,1,19,2,1,1,1,45,2,18,0,0,49,0
13351,5,15,1,1,0,1,36,4,4,0,0,84,0
76612,1,7,1,1,0,1,47,5,5,0,0,51,0
53111,2,31,2,0,0,1,33,2,8,0,0,59,0
24711,1,10,2,1,1,1,43,2,5,0,0,45,0
48674,3,8,1,1,0,1,29,3,5,0,0,68,0
63249,2,22,1,1,1,3,42,4,9,1,0,62,0
73541,3,11,1,1,1,1,40,1,11,0,0,69,0
44529,3,10,2,0,1,1,32,5,6,1,0,66,0
66492,1,26,1,0,1,1,26,4,2,0,0,47,0
51463,2,13,1,1,0,1,38,3,4,1,0,58,0
27458,1,13,1,1,1,1,53,3,6,0,0,48,0
52742,1,7,0,1,1,1,33,3,3,0,0,53,0
53753,3,30,1,0,1,1,32,3,3,1,0,74,0
7275,1,7,2,0,0,2,40,5,6,0,0,47,0
54144,1,15,2,1,1,1,31,5,2,0,0,51,0
69252,4,7,1,0,0,1,32,1,4,1,0,79,1
39953,1,12,1,1,0,1,30,4,7,0,0,48,0
4402,1,31,2,1,0,2,48,3,15,0,0,52,0
68735,1,21,2,1,1,1,36,3,7,0,0,48,0
47232,1,12,1,1,1,1,39,3,4,1,0,50,0
14870,4,30,1,1,0,2,33,2,3,1,0,76,0
78251,1,32,1,1,1,2,31,3,6,1,0,49,0
40088,2,2,2,1,0,1,34,2,9,0,0,62,0
40278,1,27,1,1,0,1,43,3,5,1,0,52,0
19071,5,13,1,1,0,2,27,5,2,1,0,86,0
18486,1,24,1,1,0,1,31,1,6,0,0,49,0
23611,1,11,1,1,0,3,37,2,2,0,0,50,0
19950,1,2,1,1,2,1,28,0,1,0,0,49,0
51705,5,4,1,1,0,1,29,5,6,0,0,87,0
75827,3,2,1,1,1,1,29,3,2,0,0,69,0
49540,1,16,1,1,0,1,34,3,10,1,0,50,0
11958,6,22,2,1,1,1,35,1,8,0,0,56,0
43252,3,2,1,1,0,4,45,3,4,0,0,68,0
33252,1,27,1,1,1,2,30,0,1,0,0,50,0
31354,8,2,1,1,0,1,46,5,5,0,0,60,0
71188,2,2,1,0,1,2,34,4,7,1,0,58,0
73558,1,13,1,0,0,1,57,1,15,1,0,48,0
54129,1,2,2,1,0,1,42,2,13,0,0,51,0
51342,1,23,1,1,0,2,37,5,8,0,0,50,0
57231,4,2,1,1,0,1,60,3,29,0,0,81,0
45291,5,26,1,1,1,1,27,3,5,0,0,85,0
51326,4,2,2,1,0,2,57,4,18,0,0,81,0
56580,3,15,2,1,1,1,50,3,17,0,0,67,0
28755,2,22,1,1,0,1,33,5,6,0,0,74,1
25469,5,23,1,1,0,1,31,4,7,0,0,86,0
27728,8,2,1,1,0,1,28,1,3,0,0,64,0
2901,2,2,1,1,1,1,28,4,5,1,0,57,0
46587,3,17,1,0,1,1,28,0,1,1,0,66,0
33317,3,26,1,0,1,1,28,3,4,0,0,72,0
27723,1,2,1,0,0,1,34,4,3,0,0,52,0
6349,2,15,2,1,2,2,47,4,3,1,0,57,0
15302,1,7,1,1,1,2,33,1,7,0,0,49,0
64427,2,22,1,0,1,1,34,4,2,1,0,59,0
54568,2,22,2,1,0,1,49,3,16,1,0,58,0
54272,2,2,0,1,0,1,23,0,1,1,0,60,0
22757,9,7,2,0,1,1,38,3,4,0,0,83,0
8848,1,31,2,1,1,1,40,4,13,0,0,47,0
9218,4,31,2,1,1,1,33,1,3,0,0,77,0
58235,4,30,1,0,1,1,31,2,6,0,0,74,0
53669,2,11,2,0,0,1,35,3,8,0,0,65,0
5909,3,30,2,1,1,1,35,4,7,0,0,70,0
73642,5,2,0,1,0,1,23,0,1,1,0,81,1
63724,4,24,1,0,0,1,38,3,6,0,0,80,0
36382,3,24,1,1,1,1,28,3,2,0,0,68,0
75106,6,7,1,1,0,1,36,4,2,0,0,60,0
57956,6,7,1,1,1,3,25,0,1,0,0,60,0
36044,1,22,0,1,1,1,29,4,6,1,0,46,0
27375,1,16,1,1,1,1,37,3,7,0,0,54,0
34287,4,28,1,0,1,1,28,3,6,0,0,75,0
41283,1,1,0,1,0,1,31,3,6,0,0,45,0
18519,4,22,1,1,1,2,31,0,1,0,0,82,0
60248,1,6,1,0,1,1,28,5,2,0,0,51,0
62647,7,32,1,1,1,1,27,1,3,0,0,52,0
6269,1,2,2,1,1,1,47,2,4,0,0,48,0
53157,2,7,1,1,1,3,29,3,2,0,0,59,0
71430,6,22,1,1,1,1,26,1,2,0,0,62,0
70436,1,6,0,1,0,2,25,0,1,0,0,49,0
23207,1,2,2,0,1,1,38,5,13,1,0,48,0
45984,2,31,2,1,1,1,50,3,18,0,0,58,0
72238,2,2,1,1,0,1,41,3,9,0,0,66,0
61545,2,2,1,1,1,3,33,5,3,1,0,57,0
74408,4,22,1,0,0,1,30,3,3,0,0,79,0
64511,1,31,0,1,1,1,27,3,5,0,0,52,0
6663,1,3,1,1,0,1,41,3,8,0,0,54,0
49304,7,2,1,0,0,1,27,0,1,1,0,46,0
74614,2,28,1,1,0,1,30,4,7,0,0,62,0
14247,6,2,1,0,1,1,60,3,31,0,0,58,0
9085,5,1,1,1,1,2,29,5,2,0,0,86,0
33482,4,2,1,1,2,1,28,5,2,0,0,75,0
71598,5,29,1,1,0,1,31,2,4,0,0,86,0
76905,1,7,2,0,1,1,39,5,12,1,0,51,0
67432,1,15,0,1,0,1,28,0,1,0,0,46,0
46113,3,2,1,0,0,1,53,3,14,1,0,71,0
76450,3,2,1,1,0,2,24,0,1,0,0,69,0
8651,2,2,2,0,1,1,48,4,12,1,0,64,0
54708,2,22,2,1,1,1,47,5,5,0,0,63,0
25285,7,2,1,0,0,2,39,3,10,1,0,43,0
63236,7,2,1,0,1,1,30,1,2,0,0,54,0
41295,2,20,2,1,0,1,39,4,10,0,0,61,0
67244,5,7,1,1,1,1,27,0,1,0,0,86,0
23651,1,6,1,1,1,1,29,4,6,0,0,50,0
76807,6,28,1,0,0,1,25,0,1,0,0,62,0
74353,1,22,1,1,0,1,31,3,5,1,0,49,0
38589,4,15,1,1,1,1,31,3,5,0,0,82,0
49215,5,32,1,1,0,1,28,4,6,1,0,82,0
71942,1,2,0,1,0,3,24,0,1,0,0,48,0
38728,2,2,1,1,1,1,55,4,12,0,0,59,0
32309,2,22,1,1,0,1,31,4,5,1,0,61,1
20575,1,31,2,1,0,1,54,3,9,0,0,46,0
31222,5,7,2,1,1,1,32,3,3,0,0,85,0
60594,3,7,2,0,1,1,42,5,3,1,0,69,0
56612,5,20,1,1,0,1,31,3,2,0,0,80,0
24980,1,7,1,1,0,4,30,3,7,0,0,49,0
32972,4,22,2,0,1,1,37,3,9,0,0,79,0
34805,6,26,2,1,0,2,35,3,6,0,0,63,0
50245,3,15,1,1,1,1,40,5,12,1,0,66,0
75115,1,2,1,1,0,1,25,4,2,1,0,49,0
1233,4,1,1,1,0,1,25,5,2,1,1,77,0
6990,5,22,1,1,1,2,27,5,4,1,0,89,0
26528,3,15,2,1,0,1,46,3,15,0,0,73,0
1230,1,13,2,1,0,1,33,3,4,1,0,47,0
1040,2,19,1,1,1,1,41,3,12,0,0,59,0
73955,2,22,2,0,0,1,38,5,5,0,0,65,0
57843,1,7,1,1,0,1,43,1,11,0,0,49,0
59527,2,19,1,1,0,1,31,4,5,0,0,63,0
5812,3,4,2,1,1,1,35,1,9,0,0,69,0
15118,4,22,1,0,0,1,29,3,2,1,0,80,1
33255,1,7,1,1,0,1,38,5,3,1,0,50,0
45456,2,29,2,1,1,1,33,3,7,0,0,59,0
63088,1,22,0,0,0,1,29,5,2,1,0,49,1
22588,5,7,2,1,1,1,33,3,7,0,0,82,0
14868,3,2,1,0,0,1,47,3,6,0,0,71,0
20080,1,31,0,1,0,1,29,4,4,0,0,52,0
20472,4,2,2,1,1,1,56,1,10,1,0,77,0
60909,1,2,2,1,1,1,57,5,16,1,0,49,0
51830,1,7,2,1,1,1,37,5,11,1,0,50,0
75024,1,2,2,0,0,1,47,4,7,1,0,51,0
38559,4,23,2,0,1,1,37,3,4,0,0,77,0
66984,1,19,1,1,0,1,28,5,6,0,0,51,0
21241,1,14,1,1,1,1,38,2,3,0,0,52,0
44090,4,13,1,1,1,1,29,4,5,1,0,77,0
63087,5,11,1,1,1,1,32,3,7,0,0,87,0
74066,5,22,1,1,2,2,28,5,3,1,0,83,0
74304,5,7,2,1,0,2,32,5,3,1,0,81,0
20708,4,22,1,1,1,1,28,0,1,1,0,84,1
28213,1,6,1,1,1,1,26,0,1,1,0,51,0
55384,4,31,1,1,0,1,36,5,6,1,0,78,0
58517,2,2,1,1,0,2,39,4,5,0,0,60,0
40104,2,2,2,1,1,2,52,4,20,0,0,58,0
62857,2,2,0,0,1,1,24,1,2,0,0,61,0
10679,2,23,1,1,1,1,32,5,3,1,0,58,0
40439,1,2,1,1,0,2,37,1,10,0,0,41,0
65239,3,2,2,0,0,1,32,2,6,0,0,73,0
3598,2,4,2,1,0,1,40,5,5,1,0,60,0
75889,4,26,2,1,1,1,42,1,4,0,0,80,0
13913,1,16,1,1,0,1,33,1,4,0,0,51,0
42504,3,16,1,0,1,1,38,5,3,1,0,68,0
50852,1,22,2,1,0,1,46,5,9,1,0,51,0
71762,1,32,0,1,1,1,28,0,1,0,0,51,0
11114,4,7,2,1,1,1,40,3,6,1,0,82,1
33563,2,19,1,0,1,1,37,3,10,0,0,59,0
22684,2,2,1,0,0,1,33,4,4,1,0,55,0
61180,1,2,1,0,1,1,40,5,9,1,0,51,0
56739,6,7,2,1,0,1,48,5,19,1,0,63,0
41897,2,28,1,1,1,1,33,3,7,0,1,60,0
15454,2,2,1,1,0,3,31,3,5,0,0,57,0
58720,3,2,1,0,1,2,24,0,1,0,0,71,0
68934,4,13,1,1,0,1,27,3,3,0,0,83,0
54615,1,30,1,1,0,1,26,4,5,0,0,55,0
8393,1,7,1,1,0,1,46,3,5,0,0,51,0
66995,2,4,1,1,1,1,48,5,7,1,0,60,0
1432,1,22,1,1,1,1,31,3,6,1,0,47,0
31623,1,7,2,1,0,2,42,3,6,0,0,48,0
71283,4,2,2,1,0,1,35,5,9,1,0,78,0
25358,8,11,1,1,0,1,31,3,3,0,0,53,0
76809,2,7,1,1,0,2,35,3,4,1,0,58,0
16730,1,1,2,1,1,1,31,5,5,1,0,50,0
42645,2,20,1,1,1,1,26,3,2,1,0,57,0
67862,2,22,0,1,1,1,27,4,3,0,0,58,0
29956,1,22,1,1,0,1,28,3,2,1,0,99,1
43856,2,27,1,1,0,2,27,5,3,1,0,64,0
55187,5,4,2,1,0,1,36,5,4,1,0,80,0
36110,3,6,1,0,0,1,30,4,4,0,0,70,0
844,2,22,1,0,0,2,33,5,6,0,0,70,1
36991,1,7,1,0,1,1,26,4,2,0,0,47,0
71274,2,7,1,1,0,1,46,4,5,0,0,60,0
40388,5,22,1,1,1,1,36,5,8,1,0,85,0
76348,2,7,1,1,0,1,41,4,2,0,0,63,0
73932,4,7,1,1,0,1,35,5,8,1,0,76,0
69255,6,30,1,0,1,1,28,0,1,1,0,64,1
41747,2,23,2,1,0,1,38,3,9,1,0,57,1
24049,1,1,1,1,0,1,28,3,4,0,0,50,0
61578,1,2,1,1,0,1,29,0,1,1,0,52,0
56328,3,2,2,1,1,1,37,5,3,0,0,74,0
69009,7,22,1,1,0,1,26,0,1,0,0,52,0
35882,1,7,1,0,0,1,34,1,5,0,0,48,0
67829,9,11,1,1,0,1,29,4,4,0,0,83,0
57734,6,15,1,1,0,1,29,3,7,0,0,62,0
15513,2,7,1,0,1,1,29,3,2,1,0,59,0
44493,2,19,1,1,0,1,41,3,5,1,0,59,0
53309,5,22,1,0,1,1,32,3,7,0,0,87,0
51803,1,22,1,1,1,2,27,4,4,1,0,52,0
34099,1,28,1,1,1,1,25,0,1,0,0,45,0
22343,3,13,2,0,1,1,47,3,19,0,0,67,0
53552,1,7,1,1,0,1,45,5,9,1,0,52,0
48734,2,28,2,1,1,1,33,3,5,1,0,59,1
38361,7,7,1,1,0,1,27,2,3,0,0,49,0
77512,1,24,1,1,1,4,35,3,8,0,0,53,0
911,3,7,1,1,0,2,32,5,7,1,0,66,1
4722,3,22,2,1,1,1,31,1,6,1,0,72,0
52329,1,22,1,1,1,1,20,0,1,0,0,51,0
74079,1,22,1,1,0,3,25,0,1,0,0,41,0
74630,4,7,2,0,1,1,33,5,7,1,0,81,0
21355,5,22,1,1,1,4,29,5,2,1,0,87,0
72362,4,5,1,1,0,1,44,3,14,0,0,78,0
26547,6,2,0,0,0,1,24,0,1,1,0,65,0
8315,4,33,1,0,1,1,26,3,1,0,0,77,0
38422,1,17,1,1,0,1,40,3,4,0,0,48,0
6432,1,22,2,1,1,4,44,3,14,0,0,42,0
43397,1,28,1,1,1,1,40,5,7,1,0,50,0
14789,1,31,1,1,0,1,39,3,8,0,0,49,0
65829,1,31,1,1,0,1,26,5,2,1,0,49,0
34434,2,26,2,1,1,1,49,5,18,0,0,58,0
32014,1,2,1,1,1,1,53,5,11,1,0,49,0
47485,1,30,2,1,1,1,38,5,10,1,0,46,0
30634,2,6,1,1,1,1,26,5,2,1,0,62,1
47030,1,22,1,0,1,4,25,3,2,0,0,49,0
65445,1,28,1,0,0,1,28,0,1,0,0,46,0
39371,2,7,2,1,0,1,41,4,4,1,0,58,0
13498,1,31,1,1,0,1,34,5,10,1,0,53,1
33804,1,7,2,0,1,1,44,2,14,0,0,48,0
62122,1,7,2,1,0,2,47,3,15,0,0,47,0
60615,9,22,2,1,1,1,31,3,3,0,0,84,0
28914,3,6,1,0,1,1,28,3,4,0,0,72,0
61005,1,20,2,1,1,1,38,4,7,1,0,51,0
15030,3,17,1,0,0,1,31,3,6,0,0,72,0
55089,3,31,1,0,1,1,25,3,2,0,0,71,0
13987,1,25,1,1,0,1,33,5,8,0,0,51,0
5684,7,7,2,1,1,1,34,3,4,1,0,47,0
63142,3,22,1,1,1,1,28,3,4,1,0,70,0
30770,2,2,1,0,0,1,37,3,7,0,0,58,0
54218,3,15,2,0,0,1,32,3,3,0,0,85,1
45333,3,2,1,0,0,2,35,4,10,0,0,68,0
41122,5,4,1,1,0,1,38,4,10,0,0,85,1
31393,4,2,2,1,0,1,58,2,17,0,0,82,0
51400,6,15,1,1,0,1,32,2,7,0,0,60,0
2610,1,15,0,1,0,1,40,3,10,0,0,54,0
49501,5,28,2,1,0,1,43,3,5,1,0,86,0
35595,2,19,2,1,0,2,45,4,17,0,0,56,0
67894,4,16,1,0,1,1,40,3,4,0,0,81,0
52774,1,2,2,1,1,1,31,2,3,0,0,48,0
14196,5,4,2,1,0,3,36,3,10,0,0,83,0
73474,3,31,1,1,0,2,28,3,4,1,0,68,0
22657,1,16,1,1,0,1,36,5,2,1,0,53,0
63869,2,34,1,1,1,1,28,4,2,0,0,59,0
27268,5,31,1,0,0,2,34,5,8,0,0,85,0
58810,5,4,2,1,1,1,34,3,6,0,0,80,0
71635,7,27,2,1,1,1,40,3,3,0,0,51,0
5341,2,2,2,0,0,1,36,3,8,0,0,61,0
43261,1,4,1,1,0,1,34,3,7,0,0,48,0
36856,9,22,1,1,1,4,29,3,5,0,0,85,0
43079,4,15,1,1,1,2,34,4,9,1,0,84,0
24595,2,8,1,0,0,1,32,3,2,1,0,61,0
9739,3,2,2,0,2,1,59,4,13,1,0,68,0
73352,2,19,1,1,0,1,36,4,7,1,0,65,0
58316,2,2,2,0,0,1,37,4,3,0,0,58,0
46875,2,4,2,1,0,1,38,3,4,1,0,98,1
27483,3,23,2,0,0,1,41,4,9,1,0,71,0
19462,4,7,1,0,0,1,31,5,2,1,0,80,0
66164,5,22,1,0,0,2,28,3,3,1,0,87,0
8353,4,12,1,1,1,1,30,2,4,0,0,81,0
52846,4,7,2,1,1,1,37,3,5,1,0,79,0
28894,2,20,1,1,0,1,29,3,2,0,0,58,0
31261,1,30,2,1,0,1,40,2,11,0,0,50,0
16474,4,2,2,0,0,1,56,4,25,1,0,77,0
55466,1,33,1,1,1,1,43,2,5,1,0,48,0
31817,2,22,1,0,1,1,29,5,2,0,0,59,0
70777,3,14,1,1,1,2,35,3,4,1,0,72,0
8357,4,13,2,1,0,1,35,1,10,0,0,79,0
16187,1,1,2,1,0,1,40,2,7,0,0,50,0
40749,1,2,0,1,1,1,20,1,2,0,0,53,0
18130,1,7,0,1,0,2,25,2,2,0,0,51,0
38956,1,31,1,1,0,1,31,4,5,0,0,49,0
2358,1,2,1,1,1,1,38,4,4,1,0,50,0
40273,1,28,1,1,0,1,34,3,7,0,0,47,0
16036,1,26,2,1,0,2,54,3,16,0,0,50,0
24003,3,2,2,0,1,1,36,4,7,0,0,68,0
65253,2,15,1,0,0,2,41,3,3,1,0,60,0
21902,3,22,1,1,0,3,30,4,7,0,0,71,0
20986,2,7,2,1,1,1,39,5,9,1,0,59,0
25121,1,16,2,1,1,1,35,3,3,0,0,56,0
23135,1,17,2,1,1,1,41,2,6,1,0,46,0
37600,1,22,1,1,0,6,28,1,4,0,0,45,0
22372,4,31,2,1,0,1,32,1,5,0,0,82,0
51094,2,19,1,1,0,1,35,4,10,1,0,62,0
2089,9,4,2,1,0,1,47,2,16,1,0,81,0
36616,2,28,1,0,1,1,33,4,8,0,0,58,0
19497,5,27,1,1,0,2,32,5,7,1,1,83,0
49427,6,2,1,0,0,1,35,3,5,0,0,61,0
36574,1,17,1,1,1,1,37,3,9,1,0,51,0
33576,5,15,2,1,0,2,37,4,5,0,0,87,0
12894,1,31,1,1,0,1,40,3,7,0,0,49,0
1517,4,28,1,0,0,1,27,1,2,0,0,77,0
9977,1,24,1,1,1,1,24,0,1,0,0,50,0
45437,1,6,2,1,1,1,53,1,6,0,0,51,0
69433,7,15,1,0,0,1,29,3,3,0,0,52,0
43311,2,16,2,1,0,1,43,1,6,0,0,56,0
42823,6,15,2,1,0,1,30,4,5,0,0,59,0
31804,3,5,1,0,0,1,30,2,5,0,0,68,0
4645,6,22,1,1,1,1,30,3,6,1,0,64,0
68074,1,28,1,1,1,1,35,3,7,0,0,45,0
55647,1,1,1,1,0,1,27,3,3,0,0,52,0
67908,6,26,1,0,0,1,28,2,8,1,0,55,0
67045,1,2,2,1,0,1,37,4,2,1,0,64,1
77846,2,29,1,1,0,2,30,3,5,0,0,58,0
43984,5,7,1,0,0,1,28,3,4,0,0,79,0
50105,3,13,1,1,0,1,50,1,7,0,0,71,0
16464,7,7,2,1,0,1,40,4,2,1,0,48,0
39036,3,17,2,0,1,1,48,3,14,0,0,65,0
39427,1,1,1,1,0,1,26,2,2,0,0,54,0
73484,5,22,2,1,0,1,34,5,8,1,0,82,1
1892,4,5,1,1,2,1,25,3,2,0,0,77,0
65687,1,11,1,1,0,1,48,4,16,0,0,51,0
15472,3,2,1,1,0,1,58,4,13,0,0,68,0
69380,1,2,2,0,0,1,37,1,10,0,0,49,0
14941,2,2,1,0,0,1,25,0,1,1,0,61,0
36111,2,32,1,1,1,1,39,1,5,0,0,60,0
4636,1,20,1,1,1,2,26,3,2,0,0,50,0
58159,1,7,1,0,1,1,28,1,4,0,0,50,0
18457,5,29,1,1,1,3,34,3,3,0,0,82,0
14809,1,23,2,1,1,1,39,5,12,1,0,48,0
26025,2,11,1,1,0,1,28,3,4,0,0,61,0
73105,1,22,2,0,0,1,35,5,8,0,0,45,0
1235,2,26,1,0,0,2,34,1,8,0,0,62,0
64224,5,2,1,1,0,1,50,2,5,1,0,87,0
20565,2,3,2,0,0,1,38,5,3,1,0,60,0
7320,2,2,1,0,1,1,32,2,7,0,0,62,0
53360,5,26,1,1,0,1,27,3,2,0,0,82,0
54765,3,2,1,1,0,1,49,3,4,0,0,69,0
23626,4,2,1,0,1,1,31,2,8,1,0,81,1
925,5,2,2,1,1,1,47,1,18,0,0,86,0
26960,6,7,1,0,1,1,31,3,6,0,0,60,0
35085,6,26,1,1,1,1,29,0,1,1,0,58,0
70732,3,2,1,0,1,1,40,2,10,0,0,70,0
3382,1,14,1,1,0,1,27,3,2,0,0,56,0
6070,8,7,1,1,1,1,30,5,4,1,0,56,0
54346,4,1,2,1,1,1,31,5,2,1,0,76,0
13391,1,2,2,0,1,1,42,4,3,0,0,51,0
73439,1,15,0,1,0,1,34,5,10,1,0,53,0
36079,1,2,1,0,1,1,27,4,4,1,0,52,0
64735,5,32,1,1,1,1,29,0,1,0,0,84,0
70400,1,7,2,0,1,1,38,3,9,0,0,51,0
75276,3,13,1,1,1,2,33,3,4,1,0,72,0
38141,7,2,2,1,1,1,42,3,3,0,0,49,0
2821,5,29,1,1,0,1,32,1,4,0,0,85,0
58632,9,7,1,1,0,2,30,3,8,1,0,88,0
49646,2,21,1,1,0,2,30,2,2,1,0,56,0
10856,6,29,1,1,1,1,28,3,5,1,0,66,0
69369,2,30,1,0,1,1,32,3,5,1,0,57,0
30680,9,22,1,1,2,2,29,5,3,0,0,81,0
44143,6,2,1,1,0,2,45,3,2,1,0,55,0
57300,3,22,1,0,1,2,27,3,3,0,0,67,0
57896,1,22,1,0,1,1,29,3,4,1,0,51,0
20661,2,2,1,1,1,1,27,4,3,1,0,60,0
34895,1,2,1,1,0,1,20,0,1,0,0,49,0
12676,1,20,1,1,1,1,34,2,4,0,0,49,0
74932,2,22,1,1,1,1,41,4,13,1,0,62,0
14724,1,22,0,1,0,1,38,1,2,1,0,55,0
33406,2,15,1,1,0,1,41,1,5,1,0,60,0
2602,6,2,1,1,1,1,51,3,2,0,0,59,0
75996,1,2,1,1,0,3,38,3,9,0,0,51,0
53653,1,2,1,1,0,1,22,3,2,0,0,53,0
17307,2,27,1,0,1,1,37,4,10,0,0,61,0
5713,1,34,1,0,1,1,27,5,2,1,0,52,0
46970,1,31,1,1,1,1,27,0,1,0,0,51,0
62575,2,4,2,1,0,1,42,0,1,1,1,57,1
3834,2,30,2,1,0,1,38,3,8,1,0,59,0
75842,5,32,1,1,0,1,35,4,9,0,0,90,0
47861,2,2,1,0,1,1,28,3,4,0,0,61,0
73910,6,19,1,1,1,2,33,2,9,0,0,60,0
25113,1,27,1,1,0,2,31,3,5,0,0,46,0
62487,2,15,2,1,0,2,41,5,15,1,0,58,0
64535,3,22,2,1,0,1,33,4,7,1,0,70,0
33124,2,2,2,1,0,1,52,1,19,0,0,70,1
59627,2,6,1,0,1,1,27,1,3,1,0,62,0
43108,4,2,1,1,1,2,35,4,2,1,0,81,0
69405,7,31,1,1,1,2,24,0,1,0,0,54,0
63684,3,7,1,0,1,1,28,1,2,0,0,65,0
20321,1,1,1,0,1,1,26,4,3,0,0,52,0
49657,1,28,1,1,1,2,26,3,3,0,0,43,0
32702,5,22,1,0,0,1,28,4,2,0,0,86,0
25607,6,22,1,1,0,2,27,3,3,0,0,60,0
53044,5,7,2,1,0,1,39,5,11,1,0,85,0
4079,2,16,1,1,0,1,27,5,2,0,0,59,0
33293,5,23,1,1,1,1,33,3,6,0,0,86,0
23332,1,17,1,1,1,1,26,3,2,0,0,50,0
61750,1,7,1,1,0,4,26,0,1,0,0,47,0
48755,1,15,1,1,0,1,22,0,1,0,0,47,0
22918,2,21,1,1,0,1,25,3,1,0,0,60,0
34053,1,1,2,1,0,1,34,1,7,0,0,52,0
64485,9,8,2,1,0,1,30,3,4,1,0,86,0
19110,3,10,1,1,0,1,30,2,4,0,0,73,0
39051,4,15,2,0,0,1,38,4,4,0,0,76,0
36164,2,7,2,0,0,1,43,4,14,1,0,59,0
10425,5,2,1,1,0,1,30,4,2,1,0,87,0
36798,5,15,1,1,0,1,32,4,9,0,0,86,0
29013,5,20,1,1,0,3,28,0,1,1,0,84,0
27351,4,27,0,1,1,1,24,3,2,0,0,79,0
43995,4,22,1,1,0,2,27,4,2,1,0,83,0
30698,1,31,0,1,0,1,24,4,2,1,0,54,0
21970,3,34,1,1,0,1,28,4,5,0,0,66,0
40221,7,2,2,0,1,1,38,3,11,0,0,50,0
22178,3,5,1,0,0,1,27,5,3,0,0,71,0
44410,4,13,1,1,0,1,45,3,16,0,0,80,0
65398,2,16,2,0,0,1,37,4,3,1,0,59,0
31088,4,23,2,0,1,1,36,3,10,0,0,77,0
44928,7,2,2,1,0,1,41,3,7,0,0,47,0
12115,9,2,1,1,1,1,37,3,7,0,0,85,0
50059,8,26,1,1,0,1,32,3,5,1,0,59,0
34907,3,2,1,0,0,3,32,1,7,0,0,68,0
19663,5,8,1,1,1,2,28,3,4,1,0,87,0
32216,4,7,2,1,0,1,41,5,2,1,0,82,0
26661,1,29,1,1,0,1,36,2,4,1,0,49,0
48070,4,7,2,0,1,1,39,3,11,0,0,88,1
36392,1,10,1,1,0,1,36,3,4,0,0,48,0
8556,2,7,0,1,1,2,24,0,1,1,0,58,0
68030,2,2,0,0,0,1,53,3,2,0,0,61,0
14791,3,2,1,1,0,1,37,4,3,0,0,71,0
49560,3,2,1,0,0,1,45,3,7,1,1,69,0
35461,5,28,2,1,0,2,31,2,6,0,0,86,0
55572,5,22,2,1,1,1,36,5,7,1,0,88,0
32461,5,29,1,0,0,1,26,0,1,0,0,88,0
17901,2,32,2,1,1,1,40,3,5,0,0,61,0
59975,1,29,1,1,1,2,28,5,2,0,0,48,0
47395,1,30,2,1,1,1,37,1,7,0,0,53,0
14914,5,7,1,1,1,1,49,3,18,0,0,83,0
2377,2,2,2,1,1,1,52,5,3,0,0,56,0
64296,4,5,1,1,0,1,24,4,2,1,0,83,0
27775,4,7,1,1,0,1,52,5,4,0,1,89,1
23234,7,3,2,1,0,1,32,4,4,1,1,89,1
63386,1,23,1,1,0,1,26,1,3,0,0,51,0
13326,5,22,0,1,1,1,26,3,2,1,0,88,0
7638,1,22,1,0,1,1,34,1,7,0,0,47,0
26526,2,22,2,1,1,1,31,1,4,1,0,63,0
29263,1,2,1,0,0,1,36,3,8,0,0,49,0
45778,3,4,2,1,0,1,41,3,3,0,0,66,0
32038,2,4,2,1,0,1,31,0,1,1,0,62,0
25846,1,7,1,0,1,1,30,3,6,0,0,54,0
